"","date","probe_name","probe_type","value"
"40991","08/05/2021 00:20:00","B2T1","Temp",17.3
"40992","08/05/2021 00:20:00","B2pH1","pH",7.95
"40993","08/05/2021 00:30:00","B2_T2","Temp",16.7
"40994","08/05/2021 00:30:00","B2_pH2","pH",7.47
"40995","08/05/2021 00:30:00","B1_pH2","pH",7.47
"40996","08/05/2021 00:30:00","B1_T2","Temp",16.6
"40997","08/05/2021 00:30:00","B1_T1","Temp",17.9
"40998","08/05/2021 00:30:00","B1_pH1","pH",7.74
"40999","08/05/2021 00:30:00","B2T1","Temp",17.7
"41000","08/05/2021 00:30:00","B2pH1","pH",7.96
"41001","08/05/2021 00:40:00","B2_T2","Temp",16.7
"41002","08/05/2021 00:40:00","B2_pH2","pH",7.49
"41003","08/05/2021 00:40:00","B1_pH2","pH",7.62
"41004","08/05/2021 00:40:00","B1_T2","Temp",17.1
"41005","08/05/2021 00:40:00","B1_T1","Temp",18.5
"41006","08/05/2021 00:40:00","B1_pH1","pH",7.74
"41007","08/05/2021 00:40:00","B2T1","Temp",18.2
"41008","08/05/2021 00:40:00","B2pH1","pH",8.01
"41009","08/05/2021 00:50:00","B2_T2","Temp",16.8
"41010","08/05/2021 00:50:00","B2_pH2","pH",7.47
"41011","08/05/2021 00:50:00","B1_pH2","pH",7.62
"41012","08/05/2021 00:50:00","B1_T2","Temp",17.5
"41013","08/05/2021 00:50:00","B1_T1","Temp",18.8
"41014","08/05/2021 00:50:00","B1_pH1","pH",7.75
"41015","08/05/2021 00:50:00","B2T1","Temp",18.6
"41016","08/05/2021 00:50:00","B2pH1","pH",8.03
"41017","08/05/2021 01:00:00","B2_T2","Temp",16.9
"41018","08/05/2021 01:00:00","B2_pH2","pH",7.49
"41019","08/05/2021 01:00:00","B1_pH2","pH",7.53
"41020","08/05/2021 01:00:00","B1_T2","Temp",17.7
"41021","08/05/2021 01:00:00","B1_T1","Temp",19.1
"41022","08/05/2021 01:00:00","B1_pH1","pH",7.72
"41023","08/05/2021 01:00:00","B2T1","Temp",18.9
"41024","08/05/2021 01:00:00","B2pH1","pH",8.04
"41025","08/05/2021 01:10:00","B2_T2","Temp",17.1
"41026","08/05/2021 01:10:00","B2_pH2","pH",7.5
"41027","08/05/2021 01:10:00","B1_pH2","pH",7.7
"41028","08/05/2021 01:10:00","B1_T2","Temp",17.8
"41029","08/05/2021 01:10:00","B1_T1","Temp",19.2
"41030","08/05/2021 01:10:00","B1_pH1","pH",7.69
"41031","08/05/2021 01:10:00","B2T1","Temp",19.1
"41032","08/05/2021 01:10:00","B2pH1","pH",8.05
"41033","08/05/2021 01:20:00","B2_T2","Temp",17.2
"41034","08/05/2021 01:20:00","B2_pH2","pH",7.48
"41035","08/05/2021 01:20:00","B1_pH2","pH",7.66
"41036","08/05/2021 01:20:00","B1_T2","Temp",18
"41037","08/05/2021 01:20:00","B1_T1","Temp",19.4
"41038","08/05/2021 01:20:00","B1_pH1","pH",7.71
"41039","08/05/2021 01:20:00","B2T1","Temp",19.1
"41040","08/05/2021 01:20:00","B2pH1","pH",8.05
"41041","08/05/2021 01:30:00","B2_T2","Temp",17.3
"41042","08/05/2021 01:30:00","B2_pH2","pH",7.48
"41043","08/05/2021 01:30:00","B1_pH2","pH",7.5
"41044","08/05/2021 01:30:00","B1_T2","Temp",18.1
"41045","08/05/2021 01:30:00","B1_T1","Temp",19.5
"41046","08/05/2021 01:30:00","B1_pH1","pH",7.75
"41047","08/05/2021 01:30:00","B2T1","Temp",19.2
"41048","08/05/2021 01:30:00","B2pH1","pH",8.06
"41049","08/05/2021 01:40:00","B2_T2","Temp",17.4
"41050","08/05/2021 01:40:00","B2_pH2","pH",7.5
"41051","08/05/2021 01:40:00","B1_pH2","pH",7.62
"41052","08/05/2021 01:40:00","B1_T2","Temp",18.1
"41053","08/05/2021 01:40:00","B1_T1","Temp",19.5
"41054","08/05/2021 01:40:00","B1_pH1","pH",7.71
"41055","08/05/2021 01:40:00","B2T1","Temp",19.2
"41056","08/05/2021 01:40:00","B2pH1","pH",8.06
"41057","08/05/2021 01:50:00","B2_T2","Temp",17.5
"41058","08/05/2021 01:50:00","B2_pH2","pH",7.48
"41059","08/05/2021 01:50:00","B1_pH2","pH",7.64
"41060","08/05/2021 01:50:00","B1_T2","Temp",18.1
"41061","08/05/2021 01:50:00","B1_T1","Temp",19.5
"41062","08/05/2021 01:50:00","B1_pH1","pH",7.78
"41063","08/05/2021 01:50:00","B2T1","Temp",19.3
"41064","08/05/2021 01:50:00","B2pH1","pH",8.06
"41065","08/05/2021 02:00:00","B2_T2","Temp",17.6
"41066","08/05/2021 02:00:00","B2_pH2","pH",7.49
"41067","08/05/2021 02:00:00","B1_pH2","pH",7.61
"41068","08/05/2021 02:00:00","B1_T2","Temp",18.1
"41069","08/05/2021 02:00:00","B1_T1","Temp",19.5
"41070","08/05/2021 02:00:00","B1_pH1","pH",7.7
"41071","08/05/2021 02:00:00","B2T1","Temp",19.3
"41072","08/05/2021 02:00:00","B2pH1","pH",8.06
"41073","08/05/2021 02:10:00","B2_T2","Temp",17.6
"41074","08/05/2021 02:10:00","B2_pH2","pH",7.51
"41075","08/05/2021 02:10:00","B1_pH2","pH",7.6
"41076","08/05/2021 02:10:00","B1_T2","Temp",18.2
"41077","08/05/2021 02:10:00","B1_T1","Temp",19.6
"41078","08/05/2021 02:10:00","B1_pH1","pH",7.77
"41079","08/05/2021 02:10:00","B2T1","Temp",19.4
"41080","08/05/2021 02:10:00","B2pH1","pH",8.06
"41081","08/05/2021 02:20:00","B2_T2","Temp",17.7
"41082","08/05/2021 02:20:00","B2_pH2","pH",7.51
"41083","08/05/2021 02:20:00","B1_pH2","pH",7.69
"41084","08/05/2021 02:20:00","B1_T2","Temp",18.2
"41085","08/05/2021 02:20:00","B1_T1","Temp",19.6
"41086","08/05/2021 02:20:00","B1_pH1","pH",7.69
"41087","08/05/2021 02:20:00","B2T1","Temp",19.5
"41088","08/05/2021 02:20:00","B2pH1","pH",8.06
"41089","08/05/2021 02:30:00","B2_T2","Temp",17.7
"41090","08/05/2021 02:30:00","B2_pH2","pH",7.49
"41091","08/05/2021 02:30:00","B1_pH2","pH",7.65
"41092","08/05/2021 02:30:00","B1_T2","Temp",18.2
"41093","08/05/2021 02:30:00","B1_T1","Temp",19.6
"41094","08/05/2021 02:30:00","B1_pH1","pH",7.76
"41095","08/05/2021 02:30:00","B2T1","Temp",19.5
"41096","08/05/2021 02:30:00","B2pH1","pH",8.05
"41097","08/05/2021 02:40:00","B2_T2","Temp",17.8
"41098","08/05/2021 02:40:00","B2_pH2","pH",7.51
"41099","08/05/2021 02:40:00","B1_pH2","pH",7.71
"41100","08/05/2021 02:40:00","B1_T2","Temp",18.3
"41101","08/05/2021 02:40:00","B1_T1","Temp",19.7
"41102","08/05/2021 02:40:00","B1_pH1","pH",7.67
"41103","08/05/2021 02:40:00","B2T1","Temp",19.5
"41104","08/05/2021 02:40:00","B2pH1","pH",8.05
"41105","08/05/2021 02:50:00","B2_T2","Temp",17.8
"41106","08/05/2021 02:50:00","B2_pH2","pH",7.48
"41107","08/05/2021 02:50:00","B1_pH2","pH",7.52
"41108","08/05/2021 02:50:00","B1_T2","Temp",18.3
"41109","08/05/2021 02:50:00","B1_T1","Temp",19.7
"41110","08/05/2021 02:50:00","B1_pH1","pH",7.74
"41111","08/05/2021 02:50:00","B2T1","Temp",19.6
"41112","08/05/2021 02:50:00","B2pH1","pH",8.05
"41113","08/05/2021 03:00:00","B2_T2","Temp",17.9
"41114","08/05/2021 03:00:00","B2_pH2","pH",7.51
"41115","08/05/2021 03:00:00","B1_pH2","pH",7.58
"41116","08/05/2021 03:00:00","B1_T2","Temp",18.3
"41117","08/05/2021 03:00:00","B1_T1","Temp",19.7
"41118","08/05/2021 03:00:00","B1_pH1","pH",7.72
"41119","08/05/2021 03:00:00","B2T1","Temp",19.6
"41120","08/05/2021 03:00:00","B2pH1","pH",8.03
"41121","08/05/2021 03:10:00","B2_T2","Temp",17.9
"41122","08/05/2021 03:10:00","B2_pH2","pH",7.48
"41123","08/05/2021 03:10:00","B1_pH2","pH",7.73
"41124","08/05/2021 03:10:00","B1_T2","Temp",18.3
"41125","08/05/2021 03:10:00","B1_T1","Temp",19.7
"41126","08/05/2021 03:10:00","B1_pH1","pH",7.71
"41127","08/05/2021 03:10:00","B2T1","Temp",19.6
"41128","08/05/2021 03:10:00","B2pH1","pH",8.03
"41129","08/05/2021 03:20:00","B2_T2","Temp",17.9
"41130","08/05/2021 03:20:00","B2_pH2","pH",7.49
"41131","08/05/2021 03:20:00","B1_pH2","pH",7.53
"41132","08/05/2021 03:20:00","B1_T2","Temp",18.3
"41133","08/05/2021 03:20:00","B1_T1","Temp",19.7
"41134","08/05/2021 03:20:00","B1_pH1","pH",7.78
"41135","08/05/2021 03:20:00","B2T1","Temp",19.7
"41136","08/05/2021 03:20:00","B2pH1","pH",8.03
"41137","08/05/2021 03:30:00","B2_T2","Temp",18
"41138","08/05/2021 03:30:00","B2_pH2","pH",7.46
"41139","08/05/2021 03:30:00","B1_pH2","pH",7.66
"41140","08/05/2021 03:30:00","B1_T2","Temp",18.4
"41141","08/05/2021 03:30:00","B1_T1","Temp",19.8
"41142","08/05/2021 03:30:00","B1_pH1","pH",7.67
"41143","08/05/2021 03:30:00","B2T1","Temp",19.7
"41144","08/05/2021 03:30:00","B2pH1","pH",8.03
"41145","08/05/2021 03:40:00","B2_T2","Temp",18
"41146","08/05/2021 03:40:00","B2_pH2","pH",7.41
"41147","08/05/2021 03:40:00","B1_pH2","pH",7.55
"41148","08/05/2021 03:40:00","B1_T2","Temp",18.5
"41149","08/05/2021 03:40:00","B1_T1","Temp",19.8
"41150","08/05/2021 03:40:00","B1_pH1","pH",7.76
"41151","08/05/2021 03:40:00","B2T1","Temp",19.8
"41152","08/05/2021 03:40:00","B2pH1","pH",8.02
"41153","08/05/2021 03:50:00","B2_T2","Temp",18
"41154","08/05/2021 03:50:00","B2_pH2","pH",7.36
"41155","08/05/2021 03:50:00","B1_pH2","pH",7.66
"41156","08/05/2021 03:50:00","B1_T2","Temp",18.5
"41157","08/05/2021 03:50:00","B1_T1","Temp",19.8
"41158","08/05/2021 03:50:00","B1_pH1","pH",7.69
"41159","08/05/2021 03:50:00","B2T1","Temp",19.8
"41160","08/05/2021 03:50:00","B2pH1","pH",8.02
"41161","08/05/2021 04:00:00","B2_T2","Temp",18
"41162","08/05/2021 04:00:00","B2_pH2","pH",7.39
"41163","08/05/2021 04:00:00","B1_pH2","pH",7.46
"41164","08/05/2021 04:00:00","B1_T2","Temp",18.5
"41165","08/05/2021 04:00:00","B1_T1","Temp",19.9
"41166","08/05/2021 04:00:00","B1_pH1","pH",7.77
"41167","08/05/2021 04:00:00","B2T1","Temp",19.8
"41168","08/05/2021 04:00:00","B2pH1","pH",8.02
"41169","08/05/2021 04:10:00","B2_T2","Temp",18.1
"41170","08/05/2021 04:10:00","B2_pH2","pH",7.38
"41171","08/05/2021 04:10:00","B1_pH2","pH",7.72
"41172","08/05/2021 04:10:00","B1_T2","Temp",18.6
"41173","08/05/2021 04:10:00","B1_T1","Temp",20
"41174","08/05/2021 04:10:00","B1_pH1","pH",7.69
"41175","08/05/2021 04:10:00","B2T1","Temp",19.9
"41176","08/05/2021 04:10:00","B2pH1","pH",8.02
"41177","08/05/2021 04:20:00","B2_T2","Temp",18.1
"41178","08/05/2021 04:20:00","B2_pH2","pH",7.35
"41179","08/05/2021 04:20:00","B1_pH2","pH",7.64
"41180","08/05/2021 04:20:00","B1_T2","Temp",18.6
"41181","08/05/2021 04:20:00","B1_T1","Temp",20
"41182","08/05/2021 04:20:00","B1_pH1","pH",7.76
"41183","08/05/2021 04:20:00","B2T1","Temp",20
"41184","08/05/2021 04:20:00","B2pH1","pH",8.02
"41185","08/05/2021 04:30:00","B2_T2","Temp",18.1
"41186","08/05/2021 04:30:00","B2_pH2","pH",7.32
"41187","08/05/2021 04:30:00","B1_pH2","pH",7.71
"41188","08/05/2021 04:30:00","B1_T2","Temp",18.6
"41189","08/05/2021 04:30:00","B1_T1","Temp",20
"41190","08/05/2021 04:30:00","B1_pH1","pH",7.67
"41191","08/05/2021 04:30:00","B2T1","Temp",20
"41192","08/05/2021 04:30:00","B2pH1","pH",8.02
"41193","08/05/2021 04:40:00","B2_T2","Temp",18.1
"41194","08/05/2021 04:40:00","B2_pH2","pH",7.34
"41195","08/05/2021 04:40:00","B1_pH2","pH",7.73
"41196","08/05/2021 04:40:00","B1_T2","Temp",18.7
"41197","08/05/2021 04:40:00","B1_T1","Temp",20.1
"41198","08/05/2021 04:40:00","B1_pH1","pH",7.72
"41199","08/05/2021 04:40:00","B2T1","Temp",20
"41200","08/05/2021 04:40:00","B2pH1","pH",8.02
"41201","08/05/2021 04:50:00","B2_T2","Temp",18.2
"41202","08/05/2021 04:50:00","B2_pH2","pH",7.31
"41203","08/05/2021 04:50:00","B1_pH2","pH",7.63
"41204","08/05/2021 04:50:00","B1_T2","Temp",18.7
"41205","08/05/2021 04:50:00","B1_T1","Temp",20.1
"41206","08/05/2021 04:50:00","B1_pH1","pH",7.76
"41207","08/05/2021 04:50:00","B2T1","Temp",20.1
"41208","08/05/2021 04:50:00","B2pH1","pH",8.02
"41209","08/05/2021 05:00:00","B2_T2","Temp",18.2
"41210","08/05/2021 05:00:00","B2_pH2","pH",7.28
"41211","08/05/2021 05:00:00","B1_pH2","pH",7.72
"41212","08/05/2021 05:00:00","B1_T2","Temp",18.7
"41213","08/05/2021 05:00:00","B1_T1","Temp",20.1
"41214","08/05/2021 05:00:00","B1_pH1","pH",7.7
"41215","08/05/2021 05:00:00","B2T1","Temp",20.1
"41216","08/05/2021 05:00:00","B2pH1","pH",8.02
"41217","08/05/2021 05:10:00","B2_T2","Temp",18.2
"41218","08/05/2021 05:10:00","B2_pH2","pH",7.31
"41219","08/05/2021 05:10:00","B1_pH2","pH",7.75
"41220","08/05/2021 05:10:00","B1_T2","Temp",18.7
"41221","08/05/2021 05:10:00","B1_T1","Temp",20.1
"41222","08/05/2021 05:10:00","B1_pH1","pH",7.75
"41223","08/05/2021 05:10:00","B2T1","Temp",20.1
"41224","08/05/2021 05:10:00","B2pH1","pH",8.02
"41225","08/05/2021 05:20:00","B2_T2","Temp",18.2
"41226","08/05/2021 05:20:00","B2_pH2","pH",7.32
"41227","08/05/2021 05:20:00","B1_pH2","pH",7.65
"41228","08/05/2021 05:20:00","B1_T2","Temp",18.8
"41229","08/05/2021 05:20:00","B1_T1","Temp",20.2
"41230","08/05/2021 05:20:00","B1_pH1","pH",7.73
"41231","08/05/2021 05:20:00","B2T1","Temp",20.1
"41232","08/05/2021 05:20:00","B2pH1","pH",8.02
"41233","08/05/2021 05:30:00","B2_T2","Temp",18.3
"41234","08/05/2021 05:30:00","B2_pH2","pH",7.29
"41235","08/05/2021 05:30:00","B1_pH2","pH",7.56
"41236","08/05/2021 05:30:00","B1_T2","Temp",18.8
"41237","08/05/2021 05:30:00","B1_T1","Temp",20.2
"41238","08/05/2021 05:30:00","B1_pH1","pH",7.73
"41239","08/05/2021 05:30:00","B2T1","Temp",20.1
"41240","08/05/2021 05:30:00","B2pH1","pH",8.02
"41241","08/05/2021 05:40:00","B2_T2","Temp",18.3
"41242","08/05/2021 05:40:00","B2_pH2","pH",7.34
"41243","08/05/2021 05:40:00","B1_pH2","pH",7.6
"41244","08/05/2021 05:40:00","B1_T2","Temp",18.8
"41245","08/05/2021 05:40:00","B1_T1","Temp",20.2
"41246","08/05/2021 05:40:00","B1_pH1","pH",7.7
"41247","08/05/2021 05:40:00","B2T1","Temp",20.1
"41248","08/05/2021 05:40:00","B2pH1","pH",8.01
"41249","08/05/2021 05:50:00","B2_T2","Temp",18.3
"41250","08/05/2021 05:50:00","B2_pH2","pH",7.46
"41251","08/05/2021 05:50:00","B1_pH2","pH",7.7
"41252","08/05/2021 05:50:00","B1_T2","Temp",18.7
"41253","08/05/2021 05:50:00","B1_T1","Temp",20.1
"41254","08/05/2021 05:50:00","B1_pH1","pH",7.77
"41255","08/05/2021 05:50:00","B2T1","Temp",20
"41256","08/05/2021 05:50:00","B2pH1","pH",8.01
"41257","08/05/2021 06:00:00","B2_T2","Temp",18.3
"41258","08/05/2021 06:00:00","B2_pH2","pH",7.49
"41259","08/05/2021 06:00:00","B1_pH2","pH",7.7
"41260","08/05/2021 06:00:00","B1_T2","Temp",18.6
"41261","08/05/2021 06:00:00","B1_T1","Temp",20
"41262","08/05/2021 06:00:00","B1_pH1","pH",7.66
"41263","08/05/2021 06:00:00","B2T1","Temp",19.9
"41264","08/05/2021 06:00:00","B2pH1","pH",8.01
"41265","08/05/2021 06:10:00","B2_T2","Temp",18.3
"41266","08/05/2021 06:10:00","B2_pH2","pH",7.49
"41267","08/05/2021 06:10:00","B1_pH2","pH",7.6
"41268","08/05/2021 06:10:00","B1_T2","Temp",18.6
"41269","08/05/2021 06:10:00","B1_T1","Temp",19.9
"41270","08/05/2021 06:10:00","B1_pH1","pH",7.7
"41271","08/05/2021 06:10:00","B2T1","Temp",19.9
"41272","08/05/2021 06:10:00","B2pH1","pH",8.01
"41273","08/05/2021 06:20:00","B2_T2","Temp",18.3
"41274","08/05/2021 06:20:00","B2_pH2","pH",7.51
"41275","08/05/2021 06:20:00","B1_pH2","pH",7.67
"41276","08/05/2021 06:20:00","B1_T2","Temp",18.6
"41277","08/05/2021 06:20:00","B1_T1","Temp",19.9
"41278","08/05/2021 06:20:00","B1_pH1","pH",7.76
"41279","08/05/2021 06:20:00","B2T1","Temp",19.8
"41280","08/05/2021 06:20:00","B2pH1","pH",8.01
"41281","08/05/2021 06:30:00","B2_T2","Temp",18.3
"41282","08/05/2021 06:30:00","B2_pH2","pH",7.5
"41283","08/05/2021 06:30:00","B1_pH2","pH",7.67
"41284","08/05/2021 06:30:00","B1_T2","Temp",18.5
"41285","08/05/2021 06:30:00","B1_T1","Temp",19.8
"41286","08/05/2021 06:30:00","B1_pH1","pH",7.69
"41287","08/05/2021 06:30:00","B2T1","Temp",19.7
"41288","08/05/2021 06:30:00","B2pH1","pH",8.01
"41289","08/05/2021 06:40:00","B2_T2","Temp",18.3
"41290","08/05/2021 06:40:00","B2_pH2","pH",7.51
"41291","08/05/2021 06:40:00","B1_pH2","pH",7.69
"41292","08/05/2021 06:40:00","B1_T2","Temp",18.5
"41293","08/05/2021 06:40:00","B1_T1","Temp",19.8
"41294","08/05/2021 06:40:00","B1_pH1","pH",7.78
"41295","08/05/2021 06:40:00","B2T1","Temp",19.8
"41296","08/05/2021 06:40:00","B2pH1","pH",8.01
"41297","08/05/2021 06:50:00","B2_T2","Temp",18.3
"41298","08/05/2021 06:50:00","B2_pH2","pH",7.47
"41299","08/05/2021 06:50:00","B1_pH2","pH",7.37
"41300","08/05/2021 06:50:00","B1_T2","Temp",18.5
"41301","08/05/2021 06:50:00","B1_T1","Temp",19.8
"41302","08/05/2021 06:50:00","B1_pH1","pH",7.7
"41303","08/05/2021 06:50:00","B2T1","Temp",19.8
"41304","08/05/2021 06:50:00","B2pH1","pH",8.01
"41305","08/05/2021 07:00:00","B2_T2","Temp",18.3
"41306","08/05/2021 07:00:00","B2_pH2","pH",7.47
"41307","08/05/2021 07:00:00","B1_pH2","pH",7.72
"41308","08/05/2021 07:00:00","B1_T2","Temp",18.6
"41309","08/05/2021 07:00:00","B1_T1","Temp",19.9
"41310","08/05/2021 07:00:00","B1_pH1","pH",7.76
"41311","08/05/2021 07:00:00","B2T1","Temp",19.8
"41312","08/05/2021 07:00:00","B2pH1","pH",8.01
"41313","08/05/2021 07:10:00","B2_T2","Temp",18.3
"41314","08/05/2021 07:10:00","B2_pH2","pH",7.47
"41315","08/05/2021 07:10:00","B1_pH2","pH",7.53
"41316","08/05/2021 07:10:00","B1_T2","Temp",18.6
"41317","08/05/2021 07:10:00","B1_T1","Temp",19.9
"41318","08/05/2021 07:10:00","B1_pH1","pH",7.72
"41319","08/05/2021 07:10:00","B2T1","Temp",19.8
"41320","08/05/2021 07:10:00","B2pH1","pH",8.01
"41321","08/05/2021 07:20:00","B2_T2","Temp",18.3
"41322","08/05/2021 07:20:00","B2_pH2","pH",7.48
"41323","08/05/2021 07:20:00","B1_pH2","pH",7.62
"41324","08/05/2021 07:20:00","B1_T2","Temp",18.6
"41325","08/05/2021 07:20:00","B1_T1","Temp",19.9
"41326","08/05/2021 07:20:00","B1_pH1","pH",7.68
"41327","08/05/2021 07:20:00","B2T1","Temp",19.9
"41328","08/05/2021 07:20:00","B2pH1","pH",8.01
"41329","08/05/2021 07:30:00","B2_T2","Temp",18.3
"41330","08/05/2021 07:30:00","B2_pH2","pH",7.48
"41331","08/05/2021 07:30:00","B1_pH2","pH",7.76
"41332","08/05/2021 07:30:00","B1_T2","Temp",18.6
"41333","08/05/2021 07:30:00","B1_T1","Temp",20
"41334","08/05/2021 07:30:00","B1_pH1","pH",7.75
"41335","08/05/2021 07:30:00","B2T1","Temp",19.9
"41336","08/05/2021 07:30:00","B2pH1","pH",8.01
"41337","08/05/2021 07:40:00","B2_T2","Temp",18.3
"41338","08/05/2021 07:40:00","B2_pH2","pH",7.5
"41339","08/05/2021 07:40:00","B1_pH2","pH",7.57
"41340","08/05/2021 07:40:00","B1_T2","Temp",18.6
"41341","08/05/2021 07:40:00","B1_T1","Temp",20
"41342","08/05/2021 07:40:00","B1_pH1","pH",7.71
"41343","08/05/2021 07:40:00","B2T1","Temp",19.9
"41344","08/05/2021 07:40:00","B2pH1","pH",8.01
"41345","08/05/2021 07:50:00","B2_T2","Temp",18.3
"41346","08/05/2021 07:50:00","B2_pH2","pH",7.48
"41347","08/05/2021 07:50:00","B1_pH2","pH",7.69
"41348","08/05/2021 07:50:00","B1_T2","Temp",18.6
"41349","08/05/2021 07:50:00","B1_T1","Temp",20
"41350","08/05/2021 07:50:00","B1_pH1","pH",7.7
"41351","08/05/2021 07:50:00","B2T1","Temp",19.9
"41352","08/05/2021 07:50:00","B2pH1","pH",8.01
"41353","08/05/2021 08:00:00","B2_T2","Temp",18.3
"41354","08/05/2021 08:00:00","B2_pH2","pH",7.48
"41355","08/05/2021 08:00:00","B1_pH2","pH",7.53
"41356","08/05/2021 08:00:00","B1_T2","Temp",18.6
"41357","08/05/2021 08:00:00","B1_T1","Temp",20
"41358","08/05/2021 08:00:00","B1_pH1","pH",7.71
"41359","08/05/2021 08:00:00","B2T1","Temp",19.9
"41360","08/05/2021 08:00:00","B2pH1","pH",8.01
"41361","08/05/2021 08:10:00","B2_T2","Temp",18.3
"41362","08/05/2021 08:10:00","B2_pH2","pH",7.51
"41363","08/05/2021 08:10:00","B1_pH2","pH",7.53
"41364","08/05/2021 08:10:00","B1_T2","Temp",18.6
"41365","08/05/2021 08:10:00","B1_T1","Temp",20
"41366","08/05/2021 08:10:00","B1_pH1","pH",7.77
"41367","08/05/2021 08:10:00","B2T1","Temp",19.9
"41368","08/05/2021 08:10:00","B2pH1","pH",8.01
"41369","08/05/2021 08:20:00","B2_T2","Temp",18.4
"41370","08/05/2021 08:20:00","B2_pH2","pH",7.5
"41371","08/05/2021 08:20:00","B1_pH2","pH",7.73
"41372","08/05/2021 08:20:00","B1_T2","Temp",18.6
"41373","08/05/2021 08:20:00","B1_T1","Temp",20
"41374","08/05/2021 08:20:00","B1_pH1","pH",7.71
"41375","08/05/2021 08:20:00","B2T1","Temp",19.9
"41376","08/05/2021 08:20:00","B2pH1","pH",8.01
"41377","08/05/2021 08:30:00","B2_T2","Temp",18.4
"41378","08/05/2021 08:30:00","B2_pH2","pH",7.5
"41379","08/05/2021 08:30:00","B1_pH2","pH",7.69
"41380","08/05/2021 08:30:00","B1_T2","Temp",18.6
"41381","08/05/2021 08:30:00","B1_T1","Temp",19.9
"41382","08/05/2021 08:30:00","B1_pH1","pH",7.75
"41383","08/05/2021 08:30:00","B2T1","Temp",19.8
"41384","08/05/2021 08:30:00","B2pH1","pH",8.01
"41385","08/05/2021 08:40:00","B2_T2","Temp",18.4
"41386","08/05/2021 08:40:00","B2_pH2","pH",7.51
"41387","08/05/2021 08:40:00","B1_pH2","pH",7.58
"41388","08/05/2021 08:40:00","B1_T2","Temp",18.5
"41389","08/05/2021 08:40:00","B1_T1","Temp",19.9
"41390","08/05/2021 08:40:00","B1_pH1","pH",7.68
"41391","08/05/2021 08:40:00","B2T1","Temp",19.8
"41392","08/05/2021 08:40:00","B2pH1","pH",8.01
"41393","08/05/2021 08:50:00","B2_T2","Temp",18.4
"41394","08/05/2021 08:50:00","B2_pH2","pH",7.53
"41395","08/05/2021 08:50:00","B1_pH2","pH",7.56
"41396","08/05/2021 08:50:00","B1_T2","Temp",18.5
"41397","08/05/2021 08:50:00","B1_T1","Temp",19.8
"41398","08/05/2021 08:50:00","B1_pH1","pH",7.76
"41399","08/05/2021 08:50:00","B2T1","Temp",19.7
"41400","08/05/2021 08:50:00","B2pH1","pH",8.01
"41401","08/05/2021 09:00:00","B2_T2","Temp",18.3
"41402","08/05/2021 09:00:00","B2_pH2","pH",7.54
"41403","08/05/2021 09:00:00","B1_pH2","pH",7.59
"41404","08/05/2021 09:00:00","B1_T2","Temp",18.4
"41405","08/05/2021 09:00:00","B1_T1","Temp",19.8
"41406","08/05/2021 09:00:00","B1_pH1","pH",7.69
"41407","08/05/2021 09:00:00","B2T1","Temp",19.7
"41408","08/05/2021 09:00:00","B2pH1","pH",8.01
"41409","08/05/2021 09:10:00","B2_T2","Temp",18.3
"41410","08/05/2021 09:10:00","B2_pH2","pH",7.51
"41411","08/05/2021 09:10:00","B1_pH2","pH",7.69
"41412","08/05/2021 09:10:00","B1_T2","Temp",18.3
"41413","08/05/2021 09:10:00","B1_T1","Temp",19.7
"41414","08/05/2021 09:10:00","B1_pH1","pH",7.76
"41415","08/05/2021 09:10:00","B2T1","Temp",19.6
"41416","08/05/2021 09:10:00","B2pH1","pH",8.01
"41417","08/05/2021 09:20:00","B2_T2","Temp",18.3
"41418","08/05/2021 09:20:00","B2_pH2","pH",7.52
"41419","08/05/2021 09:20:00","B1_pH2","pH",7.74
"41420","08/05/2021 09:20:00","B1_T2","Temp",18.3
"41421","08/05/2021 09:20:00","B1_T1","Temp",19.7
"41422","08/05/2021 09:20:00","B1_pH1","pH",7.74
"41423","08/05/2021 09:20:00","B2T1","Temp",19.5
"41424","08/05/2021 09:20:00","B2pH1","pH",8.01
"41425","08/05/2021 09:30:00","B2_T2","Temp",18.3
"41426","08/05/2021 09:30:00","B2_pH2","pH",7.51
"41427","08/05/2021 09:30:00","B1_pH2","pH",7.59
"41428","08/05/2021 09:30:00","B1_T2","Temp",18.2
"41429","08/05/2021 09:30:00","B1_T1","Temp",19.6
"41430","08/05/2021 09:30:00","B1_pH1","pH",7.7
"41431","08/05/2021 09:30:00","B2T1","Temp",19.5
"41432","08/05/2021 09:30:00","B2pH1","pH",8.01
"41433","08/05/2021 09:40:00","B2_T2","Temp",18.3
"41434","08/05/2021 09:40:00","B2_pH2","pH",7.53
"41435","08/05/2021 09:40:00","B1_pH2","pH",7.49
"41436","08/05/2021 09:40:00","B1_T2","Temp",18.2
"41437","08/05/2021 09:40:00","B1_T1","Temp",19.5
"41438","08/05/2021 09:40:00","B1_pH1","pH",7.68
"41439","08/05/2021 09:40:00","B2T1","Temp",19.4
"41440","08/05/2021 09:40:00","B2pH1","pH",8.01
"41441","08/05/2021 09:50:00","B2_T2","Temp",18.1
"41442","08/05/2021 09:50:00","B2_pH2","pH",7.51
"41443","08/05/2021 09:50:00","B1_pH2","pH",7.69
"41444","08/05/2021 09:50:00","B1_T2","Temp",18.1
"41445","08/05/2021 09:50:00","B1_T1","Temp",19.5
